time,temperature_2m,apparent_temperature,cloud_cover,shortwave_radiation,wind_speed_10m,precipitation
2025-05-09 18:00:00+00:00,14.950000000000001,11.416666666666666,2.8333333333333335,44.333333333333336,9.299999999999999,0.0
2025-05-09 19:00:00+00:00,13.700000000000001,10.4,7.333333333333333,0.0,8.950000000000001,0.0
2025-05-09 20:00:00+00:00,12.583333333333334,9.333333333333334,0.8333333333333334,0.0,8.166666666666666,0.0
2025-05-09 21:00:00+00:00,11.583333333333334,8.116666666666667,0.0,0.0,9.266666666666667,0.0
2025-05-09 22:00:00+00:00,10.616666666666667,7.033333333333334,0.5,0.0,9.133333333333333,0.0
2025-05-09 23:00:00+00:00,9.75,6.25,0.0,0.0,7.883333333333334,0.0
2025-05-10 00:00:00+00:00,9.033333333333333,5.716666666666666,2.1666666666666665,0.0,6.983333333333333,0.0
2025-05-10 01:00:00+00:00,8.6,5.3500000000000005,8.666666666666666,0.0,7.2,0.0
2025-05-10 02:00:00+00:00,8.066666666666666,4.883333333333334,0.8333333333333334,0.0,6.5,0.0
2025-05-10 03:00:00+00:00,7.516666666666667,4.383333333333334,0.0,0.0,6.233333333333333,0.0
2025-05-10 04:00:00+00:00,7.333333333333333,4.183333333333334,0.16666666666666666,23.166666666666668,5.916666666666667,0.0
2025-05-10 05:00:00+00:00,8.733333333333333,5.716666666666666,3.5,144.66666666666666,5.233333333333333,0.0
2025-05-10 06:00:00+00:00,10.6,7.683333333333334,2.8333333333333335,312.8333333333333,4.7,0.0
2025-05-10 07:00:00+00:00,12.666666666666666,9.833333333333334,13.333333333333334,489.1666666666667,4.383333333333334,0.0
2025-05-10 08:00:00+00:00,14.683333333333332,12.483333333333334,16.666666666666668,646.5,4.416666666666667,0.0
2025-05-10 09:00:00+00:00,16.633333333333333,15.066666666666668,21.0,774.0,5.633333333333333,0.0
2025-05-10 10:00:00+00:00,17.900000000000002,16.633333333333336,55.166666666666664,844.5,6.6499999999999995,0.0
2025-05-10 11:00:00+00:00,18.5,16.599999999999998,75.83333333333333,784.6666666666666,7.933333333333334,0.0
2025-05-10 12:00:00+00:00,18.849999999999998,16.466666666666665,59.666666666666664,689.0,8.983333333333333,0.0
2025-05-10 13:00:00+00:00,19.216666666666665,17.0,35.666666666666664,695.6666666666666,8.700000000000001,0.0
2025-05-10 14:00:00+00:00,19.383333333333333,16.7,27.666666666666668,638.8333333333334,8.983333333333333,0.0
2025-05-10 15:00:00+00:00,19.25,16.083333333333332,37.0,462.1666666666667,7.733333333333333,0.0
2025-05-10 16:00:00+00:00,18.933333333333334,15.833333333333334,26.166666666666668,320.8333333333333,7.8,0.0
2025-05-10 17:00:00+00:00,18.3,15.366666666666667,33.0,161.0,7.2,0.0
2025-05-10 18:00:00+00:00,17.516666666666666,14.683333333333332,34.333333333333336,40.0,6.483333333333333,0.0
2025-05-10 19:00:00+00:00,16.416666666666668,13.966666666666667,47.666666666666664,0.0,5.683333333333334,0.0
2025-05-10 20:00:00+00:00,15.066666666666668,12.299999999999999,42.333333333333336,0.0,7.383333333333333,0.0
2025-05-10 21:00:00+00:00,14.216666666666667,11.533333333333333,33.333333333333336,0.0,7.166666666666667,0.0
2025-05-10 22:00:00+00:00,13.4,10.983333333333334,9.5,0.0,5.7,0.0
2025-05-10 23:00:00+00:00,12.75,10.4,35.0,0.0,5.016666666666667,0.0
